priority,business_name,phone,phone_type,category,city,state,source,discovery_method,website,is_sole_proprietor,found_at
standard,SIMONOV CARPENTRY & INSTALLATI,(907) 231-1310,verified_license,HANDYMAN,Redmond,WA,socrata_WA_contractors,,,,
standard,SIRR DO ALL,(509) 387-3436,verified_license,HANDYMAN,Quincy,WA,socrata_WA_contractors,,,,
standard,TIM SOTH,(910) 448-4669,verified_license,HANDYMAN,Sultan,WA,socrata_WA_contractors,,,,
standard,Sound Services,(206) 246-0634,verified_license,HANDYMAN,Seattle,WA,socrata_WA_contractors,,,,
standard,SOUTH 40 SERVICES LLC,(509) 947-5483,verified_license,HANDYMAN,Kennewick,WA,socrata_WA_contractors,,,,
standard,SOUTH SEATTLE HANDYMAN SERVICE,(253) 398-6455,verified_license,HANDYMAN,Kent,WA,socrata_WA_contractors,,,,
standard,SPARE HANDYMAN SERVICES LLC,(425) 866-4515,verified_license,HANDYMAN,Everett,WA,socrata_WA_contractors,,,,
standard,SPECIALIZED WOOD REPAIR,(206) 861-3823,verified_license,HANDYMAN,Seattle,WA,socrata_WA_contractors,,,,
standard,SPEER LAWN & HOME LLC,(208) 790-9709,verified_license,HANDYMAN,Clarkston,WA,socrata_WA_contractors,,,,
standard,STEADY SHEDS,(253) 344-7433,verified_license,HANDYMAN,Gig Harbor,WA,socrata_WA_contractors,,,,
standard,STELLAR HOME SERVICES LLC,(425) 443-1118,verified_license,HANDYMAN,Redmond,WA,socrata_WA_contractors,,,,
standard,STEPHEN'S EASTSIDE HNDYMN SVCS,(206) 354-8817,verified_license,HANDYMAN,Bellevue,WA,socrata_WA_contractors,,,,
standard,STEVE'S ORGANIZING LLC,(253) 229-1237,verified_license,HANDYMAN,Tacoma,WA,socrata_WA_contractors,,,,
standard,STEW'S SOLUTIONS,(425) 761-5319,verified_license,HANDYMAN,Renton,WA,socrata_WA_contractors,,,,
standard,STEWCO SERVICES LLC,(509) 948-5000,verified_license,HANDYMAN,Kennewick,WA,socrata_WA_contractors,,,,
standard,STONE CRAFT CONSTRUCTION,(206) 300-0874,verified_license,HANDYMAN,Maple Valley,WA,socrata_WA_contractors,,,,
standard,STONE SITE SERVICES LLC,(360) 480-4225,verified_license,HANDYMAN,Ellensburg,WA,socrata_WA_contractors,,,,
standard,STOP BACKFLOW,(425) 923-7585,verified_license,HANDYMAN,Lake Stevens,WA,socrata_WA_contractors,,,,
